"","dept","course_num","title","time","dist","semester"
"2298","music","MUSI 131","Introduction to the History of Western Music: 1800 to the Present","TTh 2:30pm-3:45pm","HU","spring"
"2299","music","MUSI 205","Tonal Harmony and Form","not listed","HU","both"
"2300","music","MUSI 210","Elementary Studies in Analysis and Model Composition I","not listed","HU","both"
"2301","music","MUSI 211","Elementary Studies in Analysis and Model Composition II","not listed","HU","both"
"2302","music","MUSI 214","Songwriting for Composers and Lyricists","F 1:30pm-3:20pm","HU","fall"
"2303","music","MUSI 215","Conduction Ensemble","HTBA","HU","spring"
"2304","music","MUSI 218","Elementary Musicianship I","not listed","not specified","both"
"2305","music","MUSI 219","Elementary Musicianship II","not listed","not specified","both"
"2306","music","MUSI 220","The Performance of Chamber Music","HTBA","not specified","fall"
"2307","music","MUSI 222","The Performance of Vocal Music","T 6pm-8pm","HU","fall"
"2308","music","MUSI 223","The Performance of Early Music","M 3:30pm-5:20pm","HU","fall"
"2309","music","MUSI 228","Musical Theater Performance I","F 1:30pm-3:20pm","HU","fall"
"2310","music","MUSI 229","Musical Theater Performance II","F 1:30pm-3:20pm","not specified","spring"
"2311","music","MUSI 243","Opera","TTh 11:35am-12:50pm","HU","fall"
"2312","music","MUSI 275","The Analysis of Popular-Music Forms","MW 9am-10:15am","HU","spring"
"2313","music","MUSI 277","Coltrane and Hendrix","TTh 2:30pm-3:20pm","HU","fall"
"2314","music","MUSI 295","Electronic Dance Music","W 2:30pm-4:20pm","HU","fall"
"2315","music","MUSI 301","Modal Counterpoint: Analysis and Composition","MW 11:35am-12:50pm","not specified","spring"
"2316","music","MUSI 302","Tonal Counterpoint: Analysis and Composition","MW 9am-10:15am","HU","fall"
"2317","music","MUSI 304","Nineteenth-Century Music: Analysis and Model Composition","MW 11:35am-12:50pm","HU","fall"
"2318","music","MUSI 305","Twentieth-Century Music: Analysis and Model Composition","TTh 1pm-2:15pm","HU","spring"
"2319","music","MUSI 311","Arranging for Voices","HTBA","not specified","fall"
"2320","music","MUSI 312","Composition Seminar I","Th 2:30pm-4:20pm","not specified","fall"
"2321","music","MUSI 313","Composition Seminar II","Th 2:30pm-4:20pm","not specified","spring"
"2322","music","MUSI 314","Composition of Musical Theater","F 1:30pm-3:20pm","HU","spring"
"2323","music","MUSI 319","Advanced Musicianship II","MWF 9:25am-10:15am","not specified","fall"
"2324","music","MUSI 322","AnalyzingDirectingand Performing Early Opera","Th 4pm-5:50pm","HU","spring"
"2325","music","MUSI 323","Introduction to Conducting","TTh 1pm-2:15pm","not specified","fall"
"2326","music","MUSI 324","Intermediate Conducting","TTh 1pm-2:15pm","not specified","spring"
"2327","music","MUSI 325","Fundamentals of Music Technology","T 2:30pm-4:20pm","not specified","spring"
"2328","music","MUSI 334","Analysis and Performance of Early Music","M 3:30pm-5:20pm","HU","spring"
"2329","music","MUSI 337","Stephen Sondheim and the American Musical Theater Tradition","W 1:30pm-3:20pm","HU","spring"
"2330","music","MUSI 341","Analysis of Mozart's Operas","TTh 9am-10:15am","WR","spring"
"2331","music","MUSI 350","History of Western Music: Middle Ages and Renaissance","TTh 11:35am-12:50pm","HU","spring"
"2332","music","MUSI 352","History of Western Music: The Nineteenth and Twentieth Centuries","TTh 9am-10:15am","HU","fall"
"2333","music","MUSI 357","Indian Music Theory and Practice","MW 2:30pm-3:45pm","HU","spring"
"2334","music","MUSI 358","Cognition of Musical Rhythm","TTh 11:35am-12:50pm","HU","fall"
"2335","music","MUSI 366","Interpreting Gospel Music","M 1:30pm-3:20pm","HU","spring"
"2336","music","MUSI 380","Music in Nazi Germany","T 1:30pm-3:20pm","not specified","fall"
"2337","music","MUSI 412","Composition Seminar III","Th 2:30pm-4:20pm","not specified","fall"
"2338","music","MUSI 413","Composition Seminar IV","Th 2:30pm-4:20pm","not specified","spring"
"2339","music","MUSI 435","Music in European Thought: Three Moments in the Modern Era","Th 1:30pm-3:20pm","HU","spring"
"2340","music","MUSI 449","Schenkerian Perspectives in Structural Analysis","T 9:25am-11:15am","HU","spring"
"2341","music","MUSI 463","Arrangement and Transcription","M 1:30pm-3:20pm","not specified","fall"
"2342","music","MUSI 474","French Baroque Spectacle","W 9:25am-11:15am","not specified","spring"
"2343","music","MUSI 471","Individual Study","HTBA","not specified","fall"
"2344","music","MUSI 490","Senior Essay for Intensive Majors in the HistoryTheoryor Composition of Music","HTBA","not specified","fall"
"2345","music","MUSI 360","Performance: First Term","HTBA","not specified","both"
"2346","music","MUSI 361","Performance: Second Term","HTBA","not specified","both"
"2347","music","MUSI 460","Performance: Third Term","HTBA","not specified","both"
"2348","music","MUSI 461","Performance: Fourth Term","HTBA","not specified","both"
"2349","naval-science","NAVY 100","Naval Science Laboratory","HTBA","not specified","both"
"2350","naval-science","NAVY 111","Introduction to Naval Science","HTBA","not specified","fall"
"2351","naval-science","NAVY 112","Navigation","HTBA","not specified","spring"
"2352","naval-science","NAVY 212","Leadership and Management","HTBA","not specified","spring"
"2353","naval-science","NAVY 311","Naval Engineering","HTBA","not specified","fall"
"2354","naval-science","NAVY 312","Naval Systems","HTBA","not specified","spring"
"2355","naval-science","HIST 221","Military History of the West since 1500","TTh 10:30am-11:20am","HU","fall"
"2356","science","SCIE 030","Current Topics in Science","HTBA","SC","fall"
"2357","science","SCIE 198","Perspectives on Science and Engineering","HTBA","not specified","fall"
"2358","philosophy","PHIL 084","Philosophy and Psychology of Emotion","TTh 1pm-2:15pm","HU","spring"
"2359","philosophy","PHIL 112","Problems of Philosophy","MW 1pm-2:15pm","HU","fall"
"2360","philosophy","PHIL 115","First-Order Logic","MW 1:30pm-2:20pm","QR","fall"
"2361","philosophy","PHIL 125","Introduction to Ancient Philosophy","TTh 11:35am-12:25pm","HU","fall"
"2362","philosophy","PHIL 126","Introduction to Modern Philosophy from Descartes to Kant","TTh 10:30am-11:20am","HU","spring"
"2363","philosophy","PHIL 127","Faith and Reason","MW 11:35am-12:25pm","HU","fall"
"2364","philosophy","PHIL 175","Introduction to Ethics","TTh 10:30am-11:20am","HU","fall"
"2365","philosophy","PHIL 176","Death","MW 10:30am-11:20am","HU","spring"
"2366","philosophy","PHIL 182","Perspectives on Human Nature","TTh 2:30pm-3:20pm","HU","spring"
"2367","philosophy","PHIL 204","Kant's <em>Critique of Pure Reason</em>","MW 10:30am-11:20am","HU","fall"
"2368","philosophy","PHIL 206","NietzscheReligionand Modernity","HTBA","HU","fall"
"2369","philosophy","PHIL 210","Eastern Philosophy","TTh 2:30pm-3:45pm","HU","spring"
"2370","philosophy","PHIL 214","The Philosophies of Hegel and Schelling","MW 1pm-2:15pm","HU","fall"
"2371","philosophy","PHIL 218","Ancient Epistemology","MW 1pm-2:15pm","HU","spring"
"2372","philosophy","PHIL 259","HeideggerWittgensteinand the Future of Philosophy","MW 11:35am-12:25pm","HU","fall"
"2373","philosophy","PHIL 267","Mathematical Logic","MW 11:35am-12:25pm","QR","spring"
"2374","philosophy","PHIL 271","Philosophy of Language","TTh 1:30pm-2:20pm","HU","spring"
"2375","philosophy","PHIL 272","Philosophy of Mind","TTh 2:30pm-3:45pm","HU","fall"
"2376","philosophy","PHIL 315","Truth and Relativism","TTh 11:35am-12:50pm","HU","spring"
"2377","philosophy","PHIL 326","The Philosophy of Religion","MW 11:35am-12:25pm","HU","spring"
"2378","philosophy","PHIL 334","Ethical and Social Issues in Bioethics","HTBA","SO","fall"
"2379","philosophy","PHIL 400","Aristotle's Nicomachean EthicsBook VI","W 3:30pm-5:20pm","L5","fall"
"2380","philosophy","PHIL 409","Aristotle and the Mind/Body Relationship","W 3:30pm-5:20pm","HU","spring"
"2381","philosophy","PHIL 411","Early Modern Philosophy of Language","T 1:30pm-3:20pm","HU","fall"
"2382","philosophy","PHIL 412","MarxNietzscheFreud","Th 1:30pm-3:20pm","HU","fall"
"2383","philosophy","PHIL 425","Topics in Epistemology","T 1:30pm-3:20pm","HU","fall"
"2384","philosophy","PHIL 426","The Cognitive Science of Morality","HTBA","HU","fall"
"2385","philosophy","PHIL 427","Computability and Logic","M 1:30pm-3:20pm","QR","spring"
"2386","philosophy","PHIL 437","Philosophy of Mathematics","T 7pm-8:50pm","HU","spring"
"2387","philosophy","PHIL 450","The Problem of Evil","Th 1:30pm-3:20pm","HU","spring"
"2388","philosophy","PHIL 451","Beyond the God Hypothesis","M 3:30pm-5:20pm","HU","fall"
"2389","philosophy","PHIL 455","Normative Ethics","W 1:30pm-3:20pm","HU","fall"
"2390","philosophy","PHIL 459","Political Theory","M 1:30pm-3:20pm","HU","spring"
"2391","philosophy","PHIL 461","Egalitarianism","HTBA","SO","spring"
"2392","philosophy","PHIL 465","Recent Work in Ethical Theory","HTBA","HU","fall"
"2393","philosophy","PHIL 480","Tutorial","HTBA","not specified","both"
"2394","philosophy","PHIL 490","The Senior Essay","HTBA","not specified","fall"
"2395","physics","PHYS 050","Science of Modern Technology","MW 2:30pm-3:45pm","SC","spring"
"2396","physics","PHYS 100","Energy Technology and Society","MW 2:30pm-3:45pm","QR","fall"
"2397","physics","PHYS 101","Movie Physics","TTh 2:30pm-3:45pm","QR","spring"
"2398","physics","PHYS 112","Practical Electronics","HTBA","not specified","fall"
"2399","physics","PHYS 120","Quantum Physics and Beyond","MW 4pm-6pm","SC","spring"
"2400","physics","PHYS 165","General Physics Laboratory","HTBA","SC","not specified"
"2401","physics","PHYS 170","University Physics for the Life Sciences","MW 11:35am-12:50pm","QR","fall"
"2402","physics","PHYS 180","University Physics","not listed","QR","fall"
"2403","physics","PHYS 200","Fundamentals of Physics","MW 11:35am-12:50pm","QR","fall"
"2404","physics","PHYS 205","Modern Physical Measurement","HTBA","SC","both"
"2405","physics","PHYS 260","Intensive Introductory Physics","MW 11:35am-12:50pm","QR","fall"
"2406","physics","PHYS 301","Introduction to Mathematical Methods of Physics","TTh 11:35am-12:50pm","QR","fall"
"2407","physics","PHYS 342","Introduction to Earth and Environmental Physics","TTh 2:30pm-3:45pm","QR","fall"
"2408","physics","PHYS 343","GravityAstrophysicsand Cosmology","TTh 11:35am-12:50pm","QR","spring"
"2409","physics","PHYS 344","Quantum and Nanoscale Physics","TTh 11:35am-12:50pm","QR","spring"
"2410","physics","PHYS 382","Advanced Physics Laboratory","MW 1:30pm-4:20pm","SC","not specified"
"2411","physics","PHYS 401","Advanced Classical Physics from Newton to Einstein","MW 11:35am-12:50pm","QR","fall"
"2412","physics","PHYS 410","Classical Mechanics","MW 11:35am-12:50pm","QR","fall"
"2413","physics","PHYS 420","Thermodynamics and Statistical Mechanics","WF 9am-10:15am","QR","fall"
"2414","physics","PHYS 428","Science of Complex Systems","HTBA","QR","fall"
"2415","physics","PHYS 430","Electromagnetic Fields and Optics","MWF 11:35am-12:25pm","QR","spring"
"2416","physics","PHYS 440","Quantum Mechanics and Natural Phenomena I","MWF 10:30am-11:20am","QR","spring"
"2417","physics","PHYS 441","Quantum Mechanics and Natural Phenomena II","WF 2:30pm-3:45pm","QR","fall"
"2418","physics","PHYS 448","Solid-State Physics I","TTh 1pm-2:15pm","QR","fall"
"2419","physics","PHYS 449","Solid-State Physics II","TTh 2:30pm-3:45pm","QR","spring"
"2420","physics","PHYS 458","Principles of Optics with Applications","TTh 11:35am-12:50pm","QR","fall"
"2421","physics","PHYS 460","Mathematical Methods of Physics","MW 9am-10:15am","QR","fall"
"2422","physics","PHYS 471","Independent Projects in Physics","HTBA","not specified","fall"
"2423","political-science","PLSC 111","Introduction to International Relations","MW 4:30pm-5:20pm","SO","spring"
"2424","political-science","PLSC 113","Introduction to American Politics","HTBA","SO","spring"
"2425","political-science","PLSC 114","Introduction to Political Philosophy","TTh 11:35am-12:25pm","SO","spring"
"2426","political-science","PLSC 116","Comparative Politics: StatesRegimesand Conflict","TTh 10:30am-11:20am","SO","fall"
"2427","political-science","PLSC 118","The Moral Foundations of Politics","TTh 10:30am-11:20am","SO","fall"
"2428","political-science","PLSC 122","Humanitarian Intervention","HTBA","SO","spring"
"2429","political-science","PLSC 123","Political Economy of Foreign Aid","T 3:30pm-5:20pm","SO","spring"
"2430","political-science","PLSC 124","The Politics of Migration","TTh 10:30am-11:20am","SO","fall"
"2431","political-science","PLSC 128","Development under Fire","MW 10:30am-11:20am","SO","spring"
"2432","political-science","PLSC 130","Nuclear Politics","TTh 1pm-2:15pm","SO","fall"
"2433","political-science","PLSC 132","China's International Relations","W 9:25am-11:15am","SO","fall"
"2434","political-science","PLSC 140","Military Power","W 3:30pm-5:20pm","SO","fall"
"2435","political-science","PLSC 143","International Challenges of the Twenty-First Century","MW 10:30am-11:20am","SO","fall"
"2436","political-science","PLSC 148","TheoriesPracticesand Politics of Human Rights","HTBA","SO","spring"
"2437","political-science","PLSC 152","Global Firms and National Governments","M 1:30pm-3:20pm","SO","fall"
"2438","political-science","PLSC 160","The United StatesRussiaand Eurasian Security","T 1:30pm-3:20pm","SO","spring"
"2439","political-science","PLSC 162","Japan and the World","HTBA","SO","spring"
"2440","political-science","PLSC 165","International Security","TTh 10:30am-11:20am","SO","spring"
"2441","political-science","PLSC 166","The New Europe","TTh 1pm-2:15pm","SO","spring"
"2442","political-science","PLSC 169","Classics of World Politics","T 1:30pm-3:20pm","SO","fall"
"2443","political-science","PLSC 172","StrategyTechnologyand War","TTh 11:35am-12:50pm","SO","fall"
"2444","political-science","PLSC 176","The Cold War","MW 1pm-2:15pm","HU","fall"
"2445","political-science","PLSC 179","China in World Politics","MW 10:30am-11:20am","SO","spring"
"2446","political-science","PLSC 183","Europethe United Statesand the Iraq Crisis","HTBA","SO","spring"
"2447","political-science","PLSC 184","The United Nations and the Maintenance of International Security","W 1:30pm-3:20pm","SO","fall"
"2448","political-science","PLSC 202","Children's Law and Policy","Th 7pm-8:50pm","SO","fall"
"2449","political-science","PLSC 204","CourtsJudgesand Controversies","T 3:30pm-5:20pm","SO","fall"
"2450","political-science","PLSC 205","The American Presidency","HTBA","SO","fall"
"2451","political-science","PLSC 210","Political Preferences and American Political Behavior","W 9:25am-11:15am","SO","fall"
"2452","political-science","PLSC 211","Social Policy and the Politics of Inequality in the United States","TTh 1pm-2:15pm","SO","fall"
"2453","political-science","PLSC 212","Democracy and Sustainability","Th 1:30pm-3:20pm","SO","fall"
"2454","political-science","PLSC 214","The Politics of American Public Policy","HTBA","WR","spring"
